year,month,product_code,y,income_outcome
2017,2,8450,17079555,0
2017,2,8508,1740884,0
2017,2,8509,833811,0
2017,2,8516,132955186,0
2017,2,8528,628282010,0
2017,2,8531,1588,0
2017,3,8414,599261983,1
2017,3,8415,167771887,1
2017,3,8418,377395013,1
2017,3,8421,360089698,1
2017,3,8422,288249598,1
2017,3,8450,319035742,1
2017,3,8508,34443568,1
2017,3,8509,66493596,1
2017,3,8516,101106388,1
2017,3,8528,97908061,1
2017,3,8531,25900893,1
2017,3,8414,33951602,0
2017,3,8415,81588903,0
2017,3,8418,89946188,0
2017,3,8421,3044629,0
2017,3,8422,231247,0
2017,3,8450,28868336,0
2017,3,8509,5155220,0
2017,3,8516,145797485,0
2017,3,8528,809552866,0
2017,4,8414,396740786,1
2017,4,8415,123317464,1
2017,4,8418,456553349,1
2017,4,8421,249895598,1
2017,4,8422,173587253,1
2017,4,8450,178577037,1
2017,4,8508,29143294,1
2017,4,8509,54503448,1
2017,4,8516,97411190,1
2017,4,8528,99710414,1
2017,4,8531,31621045,1
2017,4,8414,17070620,0
2017,4,8415,82852039,0
2017,4,8418,55060255,0
2017,4,8421,2141695,0
2017,4,8422,21783,0
2017,4,8450,21924180,0
2017,4,8509,421248,0
2017,4,8516,148534602,0
2017,4,8528,848405630,0
2017,5,8414,501626745,1
2017,5,8415,299924922,1
2017,5,8418,427234562,1
2017,5,8421,1168941715,1
2017,5,8422,280279012,1
2017,5,8450,267748595,1
2017,5,8508,42549762,1
2017,5,8509,81186877,1
2017,5,8516,101698738,1
2017,5,8528,81208911,1
2017,5,8531,36976743,1
2017,5,8414,9878347,0
2017,5,8415,50287993,0
2017,5,8418,57420572,0
2017,5,8421,3019714,0
2017,5,8422,358349,0
2017,5,8450,18071298,0
2017,5,8509,3056601,0
2017,5,8516,158227948,0
2017,5,8528,911773483,0
2017,5,8531,827879,0
2017,6,8414,605519589,1
2017,6,8415,186750560,1
2017,6,8418,314650794,1
2017,6,8421,631573180,1
2017,6,8422,110964355,1
2017,6,8450,196861813,1
2017,6,8508,26981768,1
2017,6,8509,69647789,1
2017,6,8516,48979698,1
2017,6,8528,62583520,1
2017,6,8531,24027321,1
2017,6,8414,2399924,0
2017,6,8415,99416238,0
2017,6,8418,60441260,0
2017,6,8421,2145377,0
2017,6,8422,9941,0
2017,6,8450,35404963,0
2017,6,8509,2258322,0
2017,6,8516,117552060,0
2017,6,8528,936130639,0
2017,7,8414,583947329,1
2017,7,8415,278709962,1
2017,7,8418,415310438,1
2017,7,8421,462463330,1
2017,7,8422,244826833,1
2017,7,8450,277496042,1
2017,7,8508,33134824,1
2017,7,8509,67048823,1
2017,7,8516,110693121,1
2017,7,8528,89637462,1
2017,7,8531,32340180,1
2017,7,8414,10910114,0
2017,7,8415,47357104,0
2017,7,8418,45575994,0
2017,7,8421,793091,0
2017,7,8422,321110,0
2017,7,8450,66161742,0
2017,7,8509,3825484,0
2017,7,8516,133602217,0
2017,7,8528,859858300,0
2017,8,8414,416701324,1
2017,8,8415,176113972,1
2017,8,8418,339312888,1
2017,8,8421,612995725,1
2017,8,8422,205831603,1
2017,8,8450,254619650,1
2017,8,8508,26569359,1
2017,8,8509,89734848,1
2017,8,8516,86264407,1
2017,8,8528,85620760,1
2017,8,8531,27660228,1
2017,8,8414,2739475,0
2017,8,8415,76957290,0
2017,8,8418,57815956,0
2017,8,8421,6130685,0
2017,8,8422,534641,0
2017,8,8450,36648815,0
2017,8,8509,3609487,0
2017,8,8516,160949037,0
2017,8,8528,970636355,0
2017,9,8414,442817999,1
2017,9,8415,102865405,1
2017,9,8418,303538815,1
2017,9,8421,348283878,1
2017,9,8422,221458678,1
2017,9,8450,144392928,1
2017,9,8508,24392182,1
2017,9,8509,43492554,1
2017,9,8516,101069546,1
2017,9,8528,80097561,1
2017,9,8531,34817178,1
2017,9,8414,5133624,0
2017,9,8415,60245866,0
2017,9,8418,18964545,0
2017,9,8421,846985,0
2017,9,8422,31005,0
2017,9,8450,45113123,0
2017,9,8509,775183,0
2017,9,8516,161778106,0
2017,9,8528,1154329982,0
2017,10,8414,1107211940,1
2017,10,8415,156554429,1
2017,10,8418,431146841,1
2017,10,8421,435531980,1
2017,10,8422,179671931,1
2017,10,8450,190949344,1
2017,10,8508,21746988,1
2017,10,8509,79233439,1
2017,10,8516,123774132,1
2017,10,8528,77375013,1
2017,10,8531,34978855,1
2017,10,8414,8104219,0
2017,10,8415,89879307,0
2017,10,8418,34140140,0
2017,10,8421,4993799,0
2017,10,8422,1354702,0
2017,10,8450,68836010,0
2017,10,8509,665078,0
2017,10,8516,200589052,0
2017,10,8528,963830619,0
2017,10,8531,122248,0
2017,11,8414,373294634,1
2017,11,8415,125527757,1
2017,11,8418,275650453,1
2017,11,8421,297427242,1
2017,11,8422,100622116,1
2017,11,8450,211826724,1
2017,11,8508,28962752,1
2017,11,8509,84251972,1
2017,11,8516,108237362,1
2017,11,8528,72516722,1
2017,11,8531,18363245,1
2017,11,8414,5326791,0
2017,11,8415,200437685,0
2017,11,8418,27161444,0
2017,11,8421,1646261,0
2017,11,8422,1199228,0
2017,11,8450,43981165,0
2017,11,8508,795566,0
2017,11,8509,2776292,0
2017,11,8516,189653087,0
2017,11,8528,773661394,0
2017,12,8414,364580939,1
2017,12,8415,124343385,1
2017,12,8418,353811051,1
2017,12,8421,335959663,1
2017,12,8422,246521950,1
2017,12,8450,248745835,1
2017,12,8508,25250530,1
2017,12,8509,111472698,1
2017,12,8516,117948148,1
2017,12,8528,119396790,1
2017,12,8531,29817358,1
2017,12,8414,2275967,0
2017,12,8415,105849897,0
2017,12,8418,49334685,0
2017,12,8421,4476277,0
2017,12,8422,3555,0
2017,12,8450,69931480,0
2017,12,8509,1000063,0
2017,12,8516,180026775,0
2017,12,8528,546176880,0
2018,1,8414,437920596,1
2018,1,8415,206745074,1
2018,1,8418,339365235,1
2018,1,8421,311933229,1
2018,1,8422,255205198,1
2018,1,8450,220309524,1
2018,1,8508,29391886,1
2018,1,8509,85247096,1
2018,1,8516,149278977,1
2018,1,8528,141128029,1
2018,1,8531,32660089,1
2018,1,8414,11529621,0
2018,1,8415,53216140,0
2018,1,8418,8630165,0
2018,1,8421,1279575,0
2018,1,8422,141922,0
2018,1,8450,14432571,0
2018,1,8508,1480683,0
2018,1,8509,2521969,0
2018,1,8516,122634403,0
2018,1,8528,783616293,0
2018,2,8414,328644536,1
2018,2,8415,286503991,1
2018,2,8418,358126473,1
2018,2,8421,245816640,1
2018,2,8422,213850058,1
2018,2,8450,212494052,1
2018,2,8508,44104634,1
2018,2,8509,78805388,1
2018,2,8516,106437319,1
2018,2,8528,158944898,1
2018,2,8531,44792603,1
2018,2,8414,21943297,0
2018,2,8415,87114507,0
2018,2,8418,38141721,0
2018,2,8421,1615895,0
2018,2,8422,1560852,0
2018,2,8450,31674321,0
2018,2,8508,1580280,0
2018,2,8509,3073409,0
2018,2,8516,187280017,0
2018,2,8528,745702760,0
2018,3,8414,346526483,1
2018,3,8415,185224254,1
2018,3,8418,371994531,1
2018,3,8421,297147443,1
2018,3,8422,115058848,1
2018,3,8450,233258390,1
2018,3,8508,21266060,1
2018,3,8509,109267900,1
2018,3,8516,93858128,1
2018,3,8528,105085695,1
2018,3,8531,37769896,1
2018,3,8414,22502723,0
2018,3,8415,56446507,0
2018,3,8418,48915573,0
2018,3,8421,1052423,0
2018,3,8422,499554,0
2018,3,8450,41126147,0
2018,3,8509,1163425,0
2018,3,8516,232738787,0
2018,3,8528,959286297,0
2018,4,8414,400599804,1
2018,4,8415,267712607,1
2018,4,8418,380544713,1
2018,4,8421,320767203,1
2018,4,8422,170520202,1
2018,4,8450,268891821,1
2018,4,8508,21146475,1
2018,4,8509,91759064,1
2018,4,8516,113022032,1
2018,4,8528,186682849,1
2018,4,8531,43554304,1
2018,4,8414,19405499,0
2018,4,8415,68166925,0
2018,4,8418,51121217,0
2018,4,8421,983551,0
2018,4,8422,194714,0
2018,4,8450,29748347,0
2018,4,8508,1450272,0
2018,4,8509,4306167,0
2018,4,8516,183905032,0
2018,4,8528,818998454,0
2018,5,8414,430331819,1
2018,5,8415,238773911,1
2018,5,8418,528978203,1
2018,5,8421,399583883,1
2018,5,8422,337507525,1
2018,5,8450,244147445,1
2018,5,8508,26909754,1
2018,5,8509,127237305,1
2018,5,8516,126526632,1
2018,5,8528,311504584,1
2018,5,8531,37838516,1
2018,5,8414,9629123,0
2018,5,8415,85097220,0
2018,5,8418,64080234,0
2018,5,8421,1331649,0
2018,5,8422,417642,0
2018,5,8450,39249347,0
2018,5,8509,4405869,0
2018,5,8516,186370063,0
2018,5,8528,880905794,0
2018,6,8414,456729170,1
2018,6,8415,265116455,1
2018,6,8418,425901959,1
2018,6,8421,344043777,1
2018,6,8422,248420198,1
2018,6,8450,236534916,1
2018,6,8508,28082897,1
2018,6,8509,104170406,1
2018,6,8516,103172996,1
2018,6,8528,217673321,1
2018,6,8531,41426780,1
2018,6,8414,7360455,0
2018,6,8415,51155739,0
2018,6,8418,31825481,0
2018,6,8421,1347289,0
2018,6,8422,597440,0
2018,6,8450,15281812,0
2018,6,8508,41773,0
2018,6,8509,2967954,0
2018,6,8516,149608660,0
2018,6,8528,724318854,0
2018,7,8414,594949606,1
2018,7,8415,237107111,1
2018,7,8418,575096532,1
2018,7,8421,416415739,1
2018,7,8422,373703836,1
2018,7,8450,321151617,1
2018,7,8508,27691296,1
2018,7,8509,140962892,1
2018,7,8516,147399234,1
2018,7,8528,290390939,1
2018,7,8531,68108261,1
2018,7,8414,7113150,0
2018,7,8415,38532455,0
2018,7,8418,86526821,0
2018,7,8421,2068847,0
2018,7,8422,460678,0
2018,7,8450,38749930,0
2018,7,8508,1577744,0
2018,7,8509,4709765,0
2018,7,8516,185325787,0
2018,7,8528,766417901,0
2018,8,8414,353814079,1
2018,8,8415,230646443,1
2018,8,8418,430922597,1
2018,8,8421,423775411,1
2018,8,8422,237827840,1
2018,8,8450,308229327,1
2018,8,8508,22834333,1
2018,8,8509,109024708,1
2018,8,8516,122342976,1
2018,8,8528,354817926,1
2018,8,8531,29003277,1
2018,8,8414,5803814,0
2018,8,8415,11965879,0
2018,8,8418,39376935,0
2018,8,8421,1445973,0
2018,8,8422,1208750,0
2018,8,8450,32262617,0
2018,8,8509,3746553,0
2018,8,8516,147485110,0
2018,8,8528,787496457,0
2018,9,8414,426057425,1
2018,9,8415,182534114,1
2018,9,8418,445286181,1
2018,9,8421,374290462,1
2018,9,8422,166154262,1
2018,9,8450,218282620,1
2018,9,8508,23206563,1
2018,9,8509,82610104,1
2018,9,8516,110912853,1
2018,9,8528,263457853,1
2018,9,8531,32047344,1
2018,9,8414,9514732,0
2018,9,8415,34378690,0
2018,9,8418,30932194,0
2018,9,8421,4731038,0
2018,9,8422,269801,0
2018,9,8450,46248237,0
2018,9,8508,1151309,0
2018,9,8509,1152671,0
2018,9,8516,173021176,0
2018,9,8528,917772291,0
2018,10,8414,398849616,1
2018,10,8415,197380298,1
2018,10,8418,414628505,1
2018,10,8421,377954305,1
2018,10,8422,283961388,1
2018,10,8450,248270684,1
2018,10,8508,21878272,1
2018,10,8509,109800822,1
2018,10,8516,182950497,1
2018,10,8528,236702261,1
2018,10,8531,25085894,1
2018,10,8414,7896970,0
2018,10,8415,10035730,0
2018,10,8418,56932681,0
2018,10,8421,4772275,0
2018,10,8422,57946,0
2018,10,8450,58126345,0
2018,10,8508,2336490,0
2018,10,8509,3562158,0
2018,10,8516,174059521,0
2018,10,8528,1064238145,0
2018,11,8414,425575989,1
2018,11,8415,176882440,1
2018,11,8418,454115425,1
2018,11,8421,418173856,1
2018,11,8422,140324684,1
2018,11,8450,256540147,1
2018,11,8508,26116734,1
2018,11,8509,71870153,1
2018,11,8516,109635040,1
2018,11,8528,138570457,1
2018,11,8531,43948041,1
2018,11,8414,3977610,0
2018,11,8415,13574039,0
2018,11,8418,34308699,0
2018,11,8421,655566,0
2018,11,8422,957215,0
2018,11,8450,46841657,0
2018,11,8508,1143201,0
2018,11,8509,2132767,0
2018,11,8516,208218806,0
2018,11,8528,782446913,0
2018,12,8414,488224176,1
2018,12,8415,242675956,1
2018,12,8418,431466038,1
2018,12,8421,543194785,1
2018,12,8422,410304763,1
2018,12,8450,175464783,1
2018,12,8508,16325500,1
2018,12,8509,94300187,1
2018,12,8516,226063621,1
2018,12,8528,112650389,1
2018,12,8531,36242311,1
2018,12,8414,17159122,0
2018,12,8415,64995352,0
2018,12,8418,46215261,0
2018,12,8421,1782725,0
2018,12,8422,1228243,0
2018,12,8450,42655825,0
2018,12,8509,422472,0
2018,12,8516,217285523,0
2018,12,8528,659032117,0
2019,1,8414,502893941,1
2019,1,8415,303205771,1
2019,1,8418,420062186,1
2019,1,8421,412394470,1
2019,1,8422,217558775,1
2019,1,8450,184431587,1
2019,1,8508,21473823,1
2019,1,8509,87929523,1
2019,1,8516,129277744,1
2019,1,8528,171827573,1
2019,1,8531,30763523,1
2019,1,8414,11965378,0
2019,1,8415,10895093,0
2019,1,8418,24168749,0
2019,1,8421,2078539,0
2019,1,8422,451020,0
2019,1,8450,40112277,0
2019,1,8509,1727051,0
2019,1,8516,179864939,0
2019,1,8528,980849809,0
2019,2,8414,564352702,1
2019,2,8415,297000532,1
2019,2,8418,371342653,1
2019,2,8421,535838289,1
2019,2,8422,356752076,1
2019,2,8450,194853932,1
2019,2,8508,22794148,1
2019,2,8509,78082650,1
2019,2,8516,138925722,1
2019,2,8528,175678958,1
2019,2,8531,53336966,1
2019,2,8414,9302501,0
2019,2,8415,77602149,0
2019,2,8418,29585606,0
2019,2,8421,1304439,0
2019,2,8422,706096,0
2019,2,8450,68511150,0
2019,2,8508,1088850,0
2019,2,8509,4050370,0
2019,2,8516,179617139,0
2019,2,8528,1033881070,0
2019,3,8414,513982958,1
2019,3,8415,363440664,1
2019,3,8418,539393565,1
2019,3,8421,368936112,1
2019,3,8422,302813531,1
2019,3,8450,229016249,1
2019,3,8508,23753552,1
2019,3,8509,111795735,1
2019,3,8516,127597893,1
2019,3,8528,197878444,1
2019,3,8531,33243276,1
2019,3,8414,6558155,0
2019,3,8415,42617565,0
2019,3,8418,56859851,0
2019,3,8421,3737251,0
2019,3,8422,135192,0
2019,3,8450,43513812,0
2019,3,8509,4803596,0
2019,3,8516,198890591,0
2019,3,8528,1164140804,0
2019,4,8414,468651820,1
2019,4,8415,252641334,1
2019,4,8418,435990313,1
2019,4,8421,584971680,1
2019,4,8422,214806358,1
2019,4,8450,201640337,1
2019,4,8508,25193207,1
2019,4,8509,82221199,1
2019,4,8516,108146556,1
2019,4,8528,198408834,1
2019,4,8531,67835610,1
2019,4,8414,14584981,0
2019,4,8415,63760108,0
2019,4,8418,60155921,0
2019,4,8421,852653,0
2019,4,8422,719527,0
2019,4,8450,38685647,0
2019,4,8508,1056869,0
2019,4,8509,4877645,0
2019,4,8516,178323969,0
2019,4,8528,1164313341,0
2019,5,8414,623543196,1
2019,5,8415,228088720,1
2019,5,8418,448552641,1
2019,5,8421,554802223,1
2019,5,8422,272364065,1
2019,5,8450,191607222,1
2019,5,8508,23171025,1
2019,5,8509,119975233,1
2019,5,8516,101448406,1
2019,5,8528,272295996,1
2019,5,8531,38344222,1
2019,5,8414,16085511,0
2019,5,8415,90947636,0
2019,5,8418,83052715,0
2019,5,8421,1876871,0
2019,5,8450,37805011,0
2019,5,8508,1052562,0
2019,5,8509,2707897,0
2019,5,8516,168138331,0
2019,5,8528,1198656504,0
2019,5,8531,638913,0
2019,6,8414,401755706,1
2019,6,8415,245153889,1
2019,6,8418,408752275,1
2019,6,8421,348493186,1
2019,6,8422,308048445,1
2019,6,8450,220467086,1
2019,6,8508,23446312,1
2019,6,8509,98570369,1
2019,6,8516,122973198,1
2019,6,8528,130925212,1
2019,6,8531,35885775,1
2019,6,8414,4950585,0
2019,6,8415,81477014,0
2019,6,8418,37834018,0
2019,6,8421,2900024,0
2019,6,8422,236934,0
2019,6,8450,24706113,0
2019,6,8509,4744348,0
2019,6,8516,118957101,0
2019,6,8528,1060926052,0
2019,7,8414,532290049,1
2019,7,8415,198397957,1
2019,7,8418,474159015,1
2019,7,8421,455106566,1
2019,7,8422,394476390,1
2019,7,8450,191703145,1
2019,7,8508,23585366,1
2019,7,8509,110918663,1
2019,7,8516,124692676,1
2019,7,8528,232851574,1
2019,7,8531,33896488,1
2019,7,8414,1401217,0
2019,7,8415,65876301,0
2019,7,8418,49347796,0
2019,7,8421,1160117,0
2019,7,8422,4043299,0
2019,7,8450,32454938,0
2019,7,8509,1201818,0
2019,7,8516,194006143,0
2019,7,8528,1210895974,0
2019,8,8414,313604782,1
2019,8,8415,196098001,1
2019,8,8418,436405980,1
2019,8,8421,276349341,1
2019,8,8422,147795627,1
2019,8,8450,165984139,1
2019,8,8508,22384864,1
2019,8,8509,70291995,1
2019,8,8516,118857511,1
2019,8,8528,287212434,1
2019,8,8531,35976544,1
2019,8,8414,1526667,0
2019,8,8415,20755897,0
2019,8,8418,24529404,0
2019,8,8421,2253330,0
2019,8,8422,739681,0
2019,8,8450,40254382,0
2019,8,8509,569097,0
2019,8,8516,151530440,0
2019,8,8528,1304732729,0
2019,9,8414,376073775,1
2019,9,8415,135632606,1
2019,9,8418,453457777,1
2019,9,8421,476629592,1
2019,9,8422,241570025,1
2019,9,8450,183964376,1
2019,9,8508,15490518,1
2019,9,8509,83801910,1
2019,9,8516,127725317,1
2019,9,8528,172339389,1
2019,9,8531,36879075,1
2019,9,8414,4463488,0
2019,9,8415,17705898,0
2019,9,8418,40708892,0
2019,9,8421,1510919,0
2019,9,8422,249592,0
2019,9,8450,51767946,0
2019,9,8509,2843273,0
2019,9,8516,190077054,0
2019,9,8528,1578364823,0
2019,10,8414,341601676,1
2019,10,8415,167470971,1
2019,10,8418,396226755,1
2019,10,8421,430728801,1
2019,10,8422,196859314,1
2019,10,8450,209265685,1
2019,10,8508,23144664,1
2019,10,8509,86816956,1
2019,10,8516,132923820,1
2019,10,8528,182279242,1
2019,10,8531,47374318,1
2019,10,8414,2171420,0
2019,10,8415,55985884,0
2019,10,8418,24787789,0
2019,10,8421,3227437,0
2019,10,8422,1029247,0
2019,10,8450,45644487,0
2019,10,8509,2049202,0
2019,10,8516,183832530,0
2019,10,8528,1460462081,0
2019,11,8414,334563582,1
2019,11,8415,150617555,1
2019,11,8418,371499673,1
2019,11,8421,327212229,1
2019,11,8422,271349878,1
2019,11,8450,162091133,1
2019,11,8508,15148300,1
2019,11,8509,69435589,1
2019,11,8516,125776395,1
2019,11,8528,72900293,1
2019,11,8531,22553448,1
2019,11,8414,6589539,0
2019,11,8415,27355204,0
2019,11,8418,23370024,0
2019,11,8421,2307286,0
2019,11,8422,2000,0
2019,11,8450,46625453,0
2019,11,8508,1107974,0
2019,11,8509,1087128,0
2019,11,8516,176142233,0
2019,11,8528,1114598850,0
